device_id,brand,os,usage_type,battery_capacity_wh,cpu_tdp_w,ram_gb,screen_size_inch,refresh_rate_hz,brightness_percent,cpu_usage_percent,gpu_usage_percent,wifi_on,bluetooth_on,temperature_c,battery_age_months,battery_health_percent,battery_life_hours
LAP02986,HP,Windows,Coding,33.9,19.6,16,17.0,240,58,7,79,1,1,35.0,18,94.7,1.4
LAP02987,Acer,macOS,Office,70.9,12.7,16,17.0,144,25,96,34,1,1,46.0,59,82.3,3.43
LAP02988,Acer,Windows,Browsing,73.1,24.6,16,13.1,60,80,63,75,1,0,43.0,5,96.0,5.26
LAP02989,Dell,Windows,Coding,67.3,13.1,8,14.2,60,28,58,6,1,1,41.4,53,84.6,4.81
LAP02990,Acer,macOS,Gaming,44.2,24.6,32,16.2,144,30,32,40,1,1,35.2,35,91.1,1.79
LAP02991,Dell,Windows,Office,45.2,29.2,16,16.3,75,84,13,9,1,1,32.8,31,90.7,3.26
LAP02992,ASUS,Linux,Office,48.2,32.8,8,17.0,165,78,30,61,1,1,38.0,27,93.6,2.37
LAP02993,HP,Windows,Gaming,71.6,30.3,16,17.3,60,89,33,64,1,1,42.7,58,84.5,2.59
LAP02994,MSI,Windows,Video,30.0,21.4,8,15.6,60,26,14,11,1,1,34.0,49,84.3,2.27
LAP02995,ASUS,Windows,Video,60.8,30.3,8,16.8,240,80,31,90,1,1,35.5,37,88.5,1.75
LAP02996,Acer,Linux,Browsing,41.0,26.6,64,17.3,240,76,67,27,1,1,37.3,9,98.0,1.67
LAP02997,ASUS,Windows,Gaming,48.7,26.5,8,15.0,144,53,66,57,0,1,35.5,34,91.0,1.44
LAP02998,ASUS,Windows,Browsing,66.0,12.7,16,13.9,60,64,100,55,1,1,48.4,45,88.9,5.36
LAP02999,ASUS,Linux,Coding,32.3,10.0,8,15.4,144,64,22,17,1,1,28.0,23,90.3,2.11
LAP03000,Acer,Windows,Browsing,50.8,28.1,32,17.2,60,34,57,64,1,1,43.6,33,88.1,2.88
LAP03001,MSI,Windows,Coding,53.1,30.8,8,17.3,60,28,86,56,1,0,43.9,50,83.1,2.09
LAP03002,Apple,Windows,Office,54.4,17.5,8,15.2,90,65,90,49,1,1,48.4,8,98.1,3.29
LAP03003,ASUS,Windows,Office,53.5,39.1,16,14.8,144,65,21,86,1,1,36.6,26,91.9,2.81
LAP03004,Dell,Windows,Office,63.3,51.6,16,13.2,60,55,53,80,1,1,41.3,33,89.9,2.19
LAP03005,Acer,Windows,Browsing,48.2,46.0,16,15.1,90,65,93,44,0,1,45.1,14,94.9,1.8
LAP03006,ASUS,macOS,Coding,60.5,21.8,16,13.4,90,61,30,61,1,1,35.2,26,95.3,3.6
LAP03007,MSI,Windows,Gaming,59.9,19.8,8,13.6,90,49,9,64,1,0,36.0,26,88.0,2.74
LAP03008,Apple,Windows,Gaming,59.3,34.4,16,15.3,60,30,77,54,1,1,40.7,31,97.3,2.04
LAP03009,Acer,Linux,Browsing,62.9,33.1,16,13.2,60,52,48,37,1,0,40.4,44,90.6,3.87
LAP03010,Lenovo,Windows,Video,59.2,11.6,16,15.5,165,59,28,3,1,1,35.7,26,96.8,3.47
LAP03011,Apple,Windows,Coding,53.7,22.1,8,16.3,90,89,61,14,1,1,41.4,25,93.4,3.14
LAP03012,Dell,Windows,Office,36.0,32.9,16,13.5,144,62,11,20,1,0,29.8,43,87.4,2.06
LAP03013,ASUS,Windows,Browsing,75.4,14.2,32,14.2,60,58,24,20,1,0,37.2,16,95.5,8.03
LAP03014,MSI,Linux,Coding,80.4,16.1,16,13.0,60,58,60,50,1,1,36.7,15,100.0,5.6
LAP03015,Lenovo,Windows,Gaming,49.6,17.9,8,15.8,60,72,76,85,1,1,42.1,34,88.8,2.02
LAP03016,MSI,Windows,Coding,61.8,20.2,16,12.9,60,50,23,77,1,1,39.8,25,93.8,4.12
LAP03017,Lenovo,Windows,Office,46.8,8.0,16,16.0,60,82,68,34,1,0,36.9,37,89.5,3.74
LAP03018,Acer,Windows,Coding,44.2,33.3,8,15.4,60,44,47,3,1,1,39.4,55,78.8,2.07
LAP03019,Lenovo,Windows,Browsing,55.8,16.2,16,17.3,120,60,48,98,1,0,46.1,29,92.5,3.57
LAP03020,Dell,Windows,Video,97.1,27.4,16,17.3,144,69,29,31,1,0,42.7,41,88.4,3.49
LAP03021,Dell,Windows,Video,78.9,26.1,4,13.3,144,78,21,91,1,1,38.5,36,92.0,3.25
LAP03022,HP,Linux,Browsing,76.7,12.9,8,17.3,165,68,43,11,0,1,37.6,13,93.3,5.76
LAP03023,Dell,Windows,Gaming,62.8,8.0,8,14.3,120,49,29,53,1,0,38.0,17,92.4,3.5
LAP03024,Apple,Windows,Office,41.2,26.1,8,13.9,60,64,43,29,1,0,37.2,27,91.5,2.56
LAP03025,Lenovo,Windows,Gaming,70.6,19.8,8,14.3,60,87,43,8,1,0,40.2,39,89.8,3.53
LAP03026,Dell,Linux,Office,30.0,30.5,4,14.6,60,72,63,18,1,1,38.1,15,96.0,1.64
LAP03027,Acer,Windows,Browsing,60.9,34.7,8,17.3,144,45,70,79,1,1,44.9,1,94.6,2.69
LAP03028,MSI,Linux,Office,71.5,8.0,32,11.6,60,90,20,29,1,0,36.4,19,93.1,6.98
LAP03029,MSI,macOS,Office,57.3,22.2,16,17.3,60,59,57,64,1,1,44.9,29,94.8,3.28
LAP03030,HP,macOS,Browsing,79.9,37.5,16,16.2,60,31,82,44,1,1,41.4,8,96.9,3.92
LAP03031,MSI,Linux,Coding,33.6,42.2,32,15.2,165,20,33,22,1,1,38.8,54,84.9,1.23
LAP03032,Lenovo,Linux,Coding,79.0,8.0,8,14.2,144,89,70,75,1,0,46.5,50,85.7,4.26
LAP03033,HP,Windows,Video,52.6,38.8,16,14.9,60,20,14,4,1,1,32.2,0,100.0,3.12
LAP03034,Lenovo,Linux,Browsing,76.8,12.9,8,16.2,60,27,6,83,1,1,36.2,26,92.0,7.75
LAP03035,Acer,Windows,Coding,70.3,33.5,32,16.3,60,52,95,66,1,1,50.9,53,85.2,2.47
LAP03036,HP,macOS,Browsing,77.7,18.4,8,13.8,60,87,17,65,1,0,41.4,8,98.5,7.69
LAP03037,ASUS,Windows,Video,69.6,34.0,4,16.1,60,69,58,42,1,0,37.5,19,93.9,2.91
LAP03038,Apple,Windows,Browsing,65.4,20.7,8,14.2,60,25,6,83,1,1,33.3,26,92.5,6.08
LAP03039,Apple,Windows,Gaming,75.5,8.0,32,14.8,120,79,46,1,1,0,35.7,38,85.4,3.65
LAP03040,Lenovo,Windows,Video,55.8,18.0,8,16.8,60,82,18,47,0,0,32.4,34,90.9,3.88
LAP03041,MSI,Windows,Coding,64.0,31.5,8,16.1,165,71,85,57,1,0,42.7,32,94.2,2.28
LAP03042,ASUS,Windows,Office,54.9,19.9,8,12.7,60,22,55,39,1,1,36.2,12,94.8,3.95
LAP03043,HP,Linux,Browsing,44.7,12.1,16,15.2,165,98,53,98,0,1,47.1,13,94.0,2.65
LAP03044,ASUS,Windows,Office,62.9,9.7,8,15.6,120,89,42,52,1,0,37.0,52,89.8,4.07
LAP03045,ASUS,Windows,Gaming,58.0,15.3,16,15.2,165,25,38,58,1,1,38.1,0,99.6,2.53
LAP03046,MSI,Linux,Gaming,73.9,15.2,8,11.6,120,56,33,67,1,1,41.4,49,86.9,3.26
LAP03047,HP,Windows,Browsing,52.1,31.9,16,13.1,90,70,68,62,1,1,46.6,6,97.0,2.88
LAP03048,Acer,Windows,Coding,43.6,20.3,4,12.5,75,46,27,35,1,1,34.7,46,85.9,2.91
LAP03049,MSI,Windows,Video,73.6,21.4,8,14.1,60,65,27,39,1,1,38.8,32,89.9,4.64
LAP03050,ASUS,Linux,Coding,56.0,22.8,32,15.2,60,88,20,5,1,1,35.8,53,83.0,3.87
LAP03051,ASUS,Windows,Browsing,43.1,31.5,16,14.3,60,36,48,13,0,1,33.7,38,88.0,3.07
LAP03052,Acer,Windows,Browsing,75.8,32.6,64,14.1,60,36,64,78,1,0,47.1,51,81.9,3.51
LAP03053,ASUS,Windows,Office,68.9,18.7,16,12.6,60,42,75,100,1,1,48.9,51,85.9,3.58
LAP03054,ASUS,Windows,Video,82.7,21.8,16,13.3,60,58,69,32,1,1,37.5,33,90.9,4.05
LAP03055,ASUS,Windows,Office,49.9,32.7,16,13.7,144,52,23,18,1,1,35.0,45,88.6,2.61
LAP03056,Apple,macOS,Office,47.8,16.7,16,16.2,144,85,49,75,1,0,38.4,52,86.7,2.23
LAP03057,MSI,Linux,Gaming,38.7,18.4,8,15.6,120,29,5,42,1,1,32.2,27,92.6,1.91
LAP03058,Dell,Windows,Coding,46.5,32.7,4,16.1,60,59,16,53,1,1,35.2,6,95.9,2.81
LAP03059,MSI,Windows,Gaming,49.2,18.1,8,15.6,60,92,29,72,1,0,42.0,45,87.7,2.25
LAP03060,Acer,Linux,Office,65.2,28.0,8,16.2,60,34,91,82,1,1,48.2,51,85.2,2.64
LAP03061,ASUS,Windows,Browsing,41.1,8.0,8,13.1,75,62,93,95,1,1,49.9,23,90.1,3.43
LAP03062,MSI,Windows,Gaming,45.0,32.0,32,16.9,240,31,99,91,1,0,47.4,14,93.6,1.0
LAP03063,Apple,Windows,Office,80.4,22.6,32,16.5,60,41,92,91,1,1,47.8,23,95.8,4.71
LAP03064,Acer,Windows,Browsing,30.0,29.9,16,14.5,75,37,14,94,0,1,34.8,26,96.2,2.47
LAP03065,Lenovo,macOS,Office,62.2,38.4,8,16.4,120,85,70,60,0,0,44.6,38,94.7,2.43
LAP03066,MSI,Windows,Browsing,35.6,21.0,8,16.7,60,81,37,99,1,1,43.2,2,97.1,2.61
LAP03067,Lenovo,Windows,Office,42.9,8.0,16,14.9,165,80,91,12,1,1,44.6,9,100.0,2.85
LAP03068,ASUS,Windows,Gaming,76.4,20.7,16,15.8,60,79,6,41,1,1,36.3,11,98.4,4.78
LAP03069,Apple,Linux,Gaming,56.1,39.6,16,14.3,165,98,8,96,1,1,32.4,40,90.3,2.06
LAP03070,Apple,Windows,Gaming,94.9,27.0,32,16.8,90,58,27,17,1,1,32.5,28,91.6,3.91
LAP03071,MSI,Windows,Browsing,64.4,12.2,8,14.4,60,92,45,92,1,1,49.3,7,99.0,5.89
LAP03072,Acer,Windows,Office,42.6,22.7,8,15.4,60,41,42,71,1,1,41.1,9,100.0,3.01
LAP03073,Acer,Windows,Browsing,63.4,30.9,8,14.9,60,100,91,85,1,0,52.1,16,94.4,2.74
LAP03074,Apple,Windows,Gaming,71.9,23.5,16,14.2,60,33,60,64,1,1,42.4,8,96.3,3.23
LAP03075,Acer,Windows,Office,62.8,23.2,4,12.6,165,26,80,47,1,1,42.4,54,85.3,2.91
LAP03076,Apple,Windows,Coding,51.8,16.4,32,16.2,144,54,48,94,0,1,40.0,41,91.4,2.43
LAP03077,MSI,Windows,Video,30.0,17.4,64,15.0,120,53,68,83,1,1,45.4,57,83.1,1.18
LAP03078,Dell,macOS,Office,50.2,27.7,32,17.3,90,86,28,35,1,1,34.7,14,96.4,2.75
LAP03079,Apple,Windows,Office,80.0,30.9,32,16.7,60,82,97,86,1,0,50.8,3,99.3,3.2
LAP03080,Lenovo,Windows,Gaming,43.0,22.9,64,16.7,60,21,45,80,1,1,45.3,20,94.2,2.02
LAP03081,Acer,Windows,Gaming,48.8,19.1,32,16.0,60,64,32,44,1,1,34.6,6,100.0,2.61
LAP03082,Apple,Windows,Office,69.9,34.1,16,16.1,60,82,66,9,1,1,36.2,47,92.0,3.12
LAP03083,Apple,Windows,Office,64.3,19.9,8,15.2,60,21,19,8,1,1,32.9,7,99.3,6.27
LAP03084,MSI,macOS,Gaming,35.4,28.5,8,16.2,75,73,66,45,0,1,40.2,45,84.5,1.12
LAP03085,Acer,Linux,Browsing,53.4,31.4,4,14.4,60,70,14,16,1,1,32.7,19,97.4,4.55
LAP03086,Dell,Windows,Office,76.1,9.8,8,11.6,240,60,33,66,1,1,39.5,6,95.4,4.76
LAP03087,MSI,Windows,Browsing,55.4,26.7,16,16.0,60,24,35,32,1,1,41.5,45,85.9,3.64
LAP03088,Dell,Windows,Coding,76.5,8.0,16,16.0,60,90,67,64,1,1,45.2,5,92.7,5.07
LAP03089,MSI,Windows,Browsing,77.3,23.8,8,13.1,120,44,91,19,1,0,46.7,8,97.1,4.52
LAP03090,Acer,Windows,Office,41.1,32.0,8,15.7,144,20,22,65,1,0,35.1,13,97.7,2.46
LAP03091,HP,Windows,Browsing,50.6,29.0,4,15.7,240,28,11,15,1,1,34.4,47,89.9,2.88
LAP03092,Acer,macOS,Coding,64.9,34.6,8,16.5,90,85,31,72,0,0,44.0,35,88.8,2.95
LAP03093,Acer,Windows,Gaming,31.9,29.2,8,14.9,60,86,13,13,1,1,32.5,51,86.7,1.65
LAP03094,Dell,Windows,Video,51.7,18.5,8,12.9,165,23,24,0,0,0,33.0,28,93.8,3.08
LAP03095,Dell,Linux,Video,63.2,8.0,8,14.3,240,40,89,34,1,1,42.3,2,100.0,3.22
LAP03096,Acer,Windows,Coding,45.7,26.4,16,14.3,165,80,96,81,1,1,48.9,44,89.3,1.38
LAP03097,Acer,Windows,Browsing,63.8,30.7,8,14.8,144,45,54,0,1,1,31.7,30,93.6,3.76
LAP03098,Acer,Windows,Browsing,46.0,8.0,16,15.2,60,63,65,42,1,0,42.9,23,95.2,4.51
LAP03099,Dell,Windows,Gaming,45.8,29.8,8,14.7,144,56,71,68,1,1,43.9,23,88.6,1.4
LAP03100,Acer,macOS,Office,66.2,26.1,8,15.6,165,97,78,74,1,1,40.4,47,88.2,2.55
LAP03101,Acer,macOS,Browsing,75.5,20.6,16,13.5,90,29,21,87,1,1,41.6,35,89.6,5.38
LAP03102,ASUS,macOS,Video,44.3,30.3,8,15.5,144,93,25,95,1,0,44.4,34,91.2,1.7
LAP03103,HP,Linux,Office,36.8,21.7,4,13.9,120,100,77,54,1,1,43.1,53,88.1,1.78
LAP03104,Lenovo,Windows,Office,54.4,20.9,32,14.7,60,93,85,15,1,1,41.6,24,91.9,3.27
LAP03105,HP,macOS,Gaming,62.0,9.7,16,12.4,90,94,36,66,1,1,35.5,55,83.5,2.98
LAP03106,ASUS,macOS,Gaming,44.2,29.9,16,16.3,144,66,52,62,1,1,37.5,38,90.2,1.31
LAP03107,Lenovo,Windows,Office,79.9,9.3,32,14.6,75,99,42,71,1,1,41.4,54,83.2,5.7
LAP03108,MSI,Windows,Gaming,52.8,16.8,32,15.5,90,42,32,95,1,0,36.4,20,94.9,2.55
LAP03109,Acer,Windows,Coding,44.1,30.5,8,13.9,90,95,86,21,1,0,40.0,14,95.9,1.67
LAP03110,ASUS,Windows,Video,84.0,23.0,16,14.2,60,73,64,55,1,1,38.1,33,88.6,3.62
LAP03111,MSI,Windows,Browsing,74.0,45.5,32,13.6,120,78,74,51,1,1,41.7,8,98.7,3.09
LAP03112,Acer,macOS,Browsing,44.1,32.1,4,15.2,75,38,62,80,0,1,46.4,2,95.6,2.72
LAP03113,Dell,macOS,Coding,71.0,34.0,16,15.8,60,44,74,26,0,1,40.5,56,86.2,3.17
LAP03114,Apple,Windows,Gaming,45.2,35.2,4,13.6,165,86,85,63,0,0,47.9,9,95.5,1.23
LAP03115,ASUS,Windows,Coding,66.5,22.1,16,15.2,165,32,57,44,1,1,39.9,49,86.0,2.78
LAP03116,Dell,Linux,Browsing,81.7,18.6,16,14.7,60,40,14,66,1,0,39.5,14,95.7,8.43
LAP03117,ASUS,Windows,Browsing,36.9,10.4,8,15.3,120,41,6,25,0,1,31.2,60,81.2,3.09
LAP03118,ASUS,Windows,Video,46.9,8.0,32,13.7,60,66,29,98,1,1,45.5,15,94.2,3.28
LAP03119,Dell,Linux,Browsing,47.3,38.8,16,15.7,75,82,42,12,1,1,34.4,12,99.3,2.75
LAP03120,Lenovo,Linux,Coding,59.0,17.5,32,14.6,60,48,5,80,1,1,37.4,43,89.3,4.0
LAP03121,HP,macOS,Browsing,62.1,35.7,8,14.8,75,68,84,29,1,1,37.5,43,88.8,2.8
LAP03122,Acer,Windows,Browsing,53.7,8.0,4,17.3,60,44,94,92,1,1,51.3,0,100.0,4.75
LAP03123,ASUS,Windows,Coding,30.0,22.8,16,12.5,60,42,80,77,1,1,41.2,46,85.4,1.41
LAP03124,Acer,macOS,Coding,36.5,40.2,8,15.8,60,95,77,29,1,1,44.2,57,87.8,1.27
LAP03125,Apple,Windows,Office,41.7,28.2,16,15.6,120,68,17,100,1,0,38.2,54,83.5,2.14
LAP03126,Dell,Linux,Browsing,63.4,28.5,16,15.9,60,42,75,43,1,1,38.9,32,90.2,3.6
LAP03127,Acer,Windows,Video,34.1,18.0,8,15.8,60,24,5,47,1,0,34.8,7,95.5,2.71
LAP03128,Dell,Windows,Browsing,41.3,14.2,8,15.3,60,48,35,8,1,1,32.0,15,98.8,4.48
LAP03129,Acer,Windows,Coding,38.0,24.5,16,15.6,60,24,92,47,0,1,46.9,47,86.7,1.64
LAP03130,HP,Windows,Gaming,60.1,11.5,8,17.3,60,58,71,95,1,1,44.9,34,89.8,2.78
LAP03131,HP,macOS,Browsing,72.0,23.7,16,14.8,60,54,60,55,1,1,41.3,50,90.0,4.82
LAP03132,HP,Windows,Gaming,57.3,36.8,4,14.7,144,100,23,67,0,1,37.3,59,84.7,1.74
LAP03133,HP,Linux,Browsing,84.9,9.8,8,13.5,120,49,8,5,1,1,28.0,13,98.9,9.08
LAP03134,HP,Linux,Coding,57.3,32.7,32,13.8,120,75,32,64,1,1,39.8,40,90.4,2.49
LAP03135,HP,Windows,Office,53.6,37.0,8,15.3,75,21,48,88,1,1,41.3,26,90.1,2.41
LAP03136,Dell,Windows,Gaming,43.2,21.9,16,15.5,165,34,34,66,1,1,37.1,43,85.6,1.35
LAP03137,ASUS,Windows,Office,58.0,25.4,8,14.8,90,70,40,20,1,1,35.7,47,87.3,3.59
LAP03138,Acer,Linux,Office,42.6,19.2,16,15.9,60,42,57,77,0,1,48.6,0,96.2,3.17
LAP03139,HP,Windows,Gaming,40.3,21.3,64,14.4,165,45,63,29,1,1,36.5,38,89.9,1.4
LAP03140,Dell,Windows,Coding,39.9,34.8,16,17.3,60,30,72,56,1,1,37.6,49,89.0,1.72
LAP03141,Dell,Windows,Coding,51.6,33.7,16,15.2,240,43,91,54,1,0,47.4,42,86.7,1.36
LAP03142,Dell,Windows,Office,47.5,29.7,8,15.9,60,28,79,1,1,1,38.0,29,90.8,2.81
LAP03143,ASUS,macOS,Video,94.8,32.3,8,15.2,60,97,8,47,0,0,32.8,34,90.8,5.84
LAP03144,Acer,Windows,Browsing,58.1,27.4,32,14.2,144,90,15,21,1,1,31.4,9,98.1,4.19
LAP03145,ASUS,Windows,Browsing,57.9,10.3,32,14.3,60,29,57,12,1,0,40.8,30,91.8,6.02
LAP03146,Lenovo,Windows,Coding,46.7,37.8,16,13.4,60,91,92,88,1,1,48.0,11,95.6,1.62
LAP03147,MSI,Linux,Office,100.0,14.3,32,12.6,60,97,58,42,1,1,37.8,39,87.8,7.3
LAP03148,Dell,Windows,Gaming,41.1,23.8,8,16.3,120,90,88,74,0,1,46.6,34,88.8,1.2
LAP03149,Lenovo,Windows,Gaming,47.9,35.2,16,14.1,60,76,49,73,1,1,42.8,33,91.4,1.8
LAP03150,Apple,Windows,Video,70.0,8.2,8,14.9,120,34,21,48,1,1,35.4,38,89.8,4.42
LAP03151,HP,Windows,Video,58.0,32.5,16,17.1,144,52,68,36,1,1,41.8,31,91.3,1.9
LAP03152,MSI,Linux,Coding,35.9,10.7,8,16.6,60,30,62,88,0,0,45.5,11,99.0,2.7
LAP03153,HP,Linux,Browsing,55.4,32.1,32,15.2,120,38,17,34,1,1,28.0,44,90.4,3.73
LAP03154,ASUS,Linux,Video,65.2,39.4,16,14.7,165,61,85,18,1,1,46.3,27,89.5,1.73
LAP03155,MSI,Windows,Browsing,62.7,16.1,8,14.8,165,77,55,27,1,0,39.8,18,95.0,3.89
LAP03156,Acer,Linux,Office,64.9,14.6,16,17.3,60,37,56,56,1,1,36.1,23,95.7,4.59
LAP03157,Lenovo,Windows,Video,87.8,25.9,16,15.2,144,37,19,60,0,1,39.8,19,96.2,5.24
LAP03158,Acer,macOS,Coding,59.1,14.2,8,17.3,144,41,8,42,1,1,39.3,21,95.5,3.54
LAP03159,ASUS,Windows,Gaming,66.9,8.0,8,13.2,144,71,86,59,1,1,45.8,10,95.9,2.78
LAP03160,HP,Windows,Browsing,30.0,24.7,8,15.1,60,63,13,9,1,1,31.7,27,89.0,2.56
LAP03161,MSI,Windows,Coding,83.0,29.0,8,16.6,60,50,71,78,1,1,47.5,44,88.7,3.43
LAP03162,Acer,Windows,Browsing,56.0,21.1,16,16.5,60,28,95,95,1,1,48.2,39,93.9,3.34
LAP03163,Acer,Windows,Coding,42.0,26.4,8,15.9,60,69,86,66,1,1,44.2,19,93.9,1.87
LAP03164,HP,Linux,Video,52.1,37.6,16,14.1,60,80,85,23,1,1,41.7,4,100.0,1.94
LAP03165,MSI,Windows,Coding,64.9,20.7,16,13.2,144,38,78,73,1,1,46.2,50,87.1,2.57
LAP03166,Lenovo,macOS,Office,70.5,22.3,64,14.7,60,71,61,43,1,1,41.3,51,81.9,3.84
LAP03167,HP,Windows,Browsing,53.6,24.8,16,16.5,144,74,33,29,1,1,37.1,57,87.6,2.86
LAP03168,Acer,Windows,Browsing,64.0,21.2,16,17.3,60,44,51,96,1,1,38.9,39,90.7,4.06
LAP03169,Lenovo,Linux,Coding,51.1,21.2,8,15.2,75,98,9,44,1,0,32.8,6,100.0,3.64
LAP03170,Lenovo,Windows,Gaming,62.4,45.5,4,14.9,60,88,74,88,1,1,48.9,21,97.6,1.51
LAP03171,HP,Windows,Browsing,58.1,26.5,8,15.3,90,94,68,59,1,1,40.9,36,91.4,3.29
LAP03172,Acer,Linux,Video,59.5,21.4,16,15.3,75,32,63,52,1,1,36.9,40,89.5,2.91
LAP03173,ASUS,Windows,Gaming,50.3,41.6,8,16.7,90,53,39,24,1,1,42.6,28,89.3,1.7
LAP03174,Acer,Windows,Coding,61.1,38.0,8,14.5,60,91,9,75,1,1,42.9,11,98.2,3.73
LAP03175,Dell,Linux,Coding,42.6,32.5,32,14.8,60,44,54,3,1,1,40.7,28,90.9,2.21
LAP03176,MSI,Windows,Video,57.9,17.7,16,15.6,75,94,64,91,1,0,44.8,35,85.9,2.29
LAP03177,Apple,Linux,Office,45.5,57.8,32,14.1,60,83,19,83,1,0,40.5,34,85.5,2.17
LAP03178,ASUS,Windows,Office,40.1,8.0,32,13.7,60,29,95,73,1,1,44.7,42,89.7,3.11
LAP03179,Lenovo,Windows,Browsing,44.4,8.0,8,17.0,60,36,28,30,1,1,34.5,21,90.2,4.92
LAP03180,ASUS,Windows,Gaming,51.9,29.6,32,15.0,144,24,25,18,1,1,31.9,17,93.8,2.12
LAP03181,MSI,Windows,Gaming,47.1,20.7,4,16.2,90,86,6,1,1,1,32.9,56,81.2,2.12
LAP03182,Lenovo,Windows,Video,60.9,8.0,32,16.0,60,29,87,3,1,1,50.6,21,96.9,4.28
LAP03183,MSI,Linux,Browsing,56.2,23.3,16,13.1,60,46,49,78,1,1,41.6,18,95.9,3.9
LAP03184,Lenovo,Windows,Office,70.2,25.9,16,14.1,60,75,86,37,0,0,46.4,33,89.7,3.78
LAP03185,ASUS,Windows,Browsing,53.7,23.0,16,15.1,60,26,14,32,0,1,37.9,8,100.0,6.19
LAP03186,Lenovo,Windows,Browsing,57.7,28.6,16,14.7,144,48,49,17,1,0,38.3,9,99.2,3.24
LAP03187,Lenovo,Windows,Coding,83.0,19.4,16,15.3,165,68,41,31,1,0,39.5,18,98.0,4.09
LAP03188,Dell,Windows,Gaming,48.4,23.3,32,15.3,60,58,27,95,1,1,41.8,37,90.6,2.07
LAP03189,Acer,Windows,Gaming,50.7,40.7,32,16.1,120,89,49,76,0,1,45.0,8,98.3,1.51
LAP03190,Acer,Windows,Coding,73.1,36.5,16,14.9,120,28,45,79,1,1,37.2,50,79.0,2.33
LAP03191,Apple,Windows,Browsing,40.6,22.5,16,15.1,60,91,69,32,1,1,41.7,27,91.8,2.38
LAP03192,Apple,Windows,Office,74.7,31.6,8,13.0,60,80,65,33,1,0,40.6,29,95.5,3.77
LAP03193,Dell,Windows,Office,51.4,35.5,16,14.2,75,97,10,50,1,1,35.0,24,92.9,3.35
LAP03194,Apple,Windows,Video,42.5,13.7,16,14.2,60,73,69,62,1,0,41.2,17,100.0,2.49
LAP03195,MSI,Windows,Video,68.6,29.0,16,14.4,90,28,22,77,1,1,43.1,51,83.8,3.14
LAP03196,ASUS,Windows,Office,51.2,26.9,16,14.5,60,79,95,46,0,1,45.8,25,90.9,2.58
LAP03197,HP,macOS,Office,82.4,32.9,8,15.8,120,71,44,65,0,1,44.0,18,98.6,3.92
LAP03198,MSI,Linux,Browsing,56.2,13.7,8,17.3,144,94,42,12,1,0,36.7,54,83.8,3.42
LAP03199,HP,Windows,Office,56.1,24.6,4,13.1,60,30,49,51,1,1,43.4,26,93.4,3.86
LAP03200,HP,Windows,Office,46.2,15.9,16,14.7,60,54,21,92,1,0,41.8,35,92.2,3.57
LAP03201,Dell,macOS,Browsing,52.8,29.0,8,13.8,120,94,94,51,1,1,45.0,3,95.5,2.35
LAP03202,MSI,Windows,Office,50.9,15.1,16,13.1,165,55,17,42,1,1,39.4,48,87.8,3.42
LAP03203,Dell,Windows,Gaming,75.0,18.5,4,14.3,120,74,14,97,1,1,41.3,25,92.2,3.21
LAP03204,Lenovo,Windows,Coding,59.3,26.5,8,13.5,60,22,94,60,1,1,45.8,44,88.5,2.63
LAP03205,HP,Linux,Browsing,65.6,13.7,8,15.3,60,91,35,80,1,1,35.5,2,96.0,5.77
LAP03206,ASUS,Windows,Browsing,56.5,8.0,8,14.8,165,72,91,2,1,1,43.0,52,86.1,3.59
LAP03207,Apple,Linux,Office,48.8,37.5,4,14.6,120,47,54,93,1,0,50.0,52,87.1,1.98
LAP03208,ASUS,Linux,Office,60.6,17.3,16,15.4,60,72,88,67,1,1,48.4,35,90.2,3.48
LAP03209,Apple,Windows,Office,78.9,8.2,8,13.0,120,73,27,94,1,1,41.7,6,100.0,6.48
LAP03210,HP,Linux,Coding,39.3,11.7,4,13.6,60,72,49,58,1,1,38.3,9,92.7,2.72
LAP03211,HP,Windows,Coding,61.3,23.8,32,15.5,75,84,95,53,1,0,40.7,44,84.0,2.4
LAP03212,HP,Windows,Video,77.4,43.9,8,13.6,60,72,83,68,1,0,48.3,57,84.6,2.09
LAP03213,Dell,Windows,Office,42.8,23.3,16,12.1,120,59,42,1,1,0,36.2,3,100.0,3.14
LAP03214,MSI,Windows,Video,68.8,32.0,32,17.2,60,60,15,67,1,1,33.8,6,99.5,3.71
LAP03215,Apple,Windows,Office,68.8,20.4,16,15.5,60,57,12,43,1,0,33.9,21,97.0,6.5
LAP03216,MSI,Windows,Browsing,35.6,27.2,16,16.4,144,94,82,37,1,0,41.9,29,93.4,1.7
LAP03217,Dell,Windows,Coding,71.7,22.5,8,14.0,120,48,17,59,1,1,38.3,21,95.5,3.99
LAP03218,Dell,Windows,Coding,46.1,31.8,8,13.1,60,50,90,26,1,1,43.1,52,88.5,1.91
LAP03219,Acer,Windows,Gaming,60.4,11.4,16,15.4,60,80,38,90,1,1,45.1,28,89.4,3.45
LAP03220,ASUS,Linux,Video,70.4,25.9,8,13.5,60,93,69,14,1,1,45.1,10,97.5,3.58
LAP03221,ASUS,Windows,Gaming,73.0,26.8,8,16.4,90,59,100,38,1,1,46.4,15,94.5,2.39
LAP03222,Lenovo,Windows,Gaming,32.0,29.8,16,15.3,60,21,79,37,1,1,36.2,60,84.0,1.0
